stat_code,stat_name,cycle,org_name,implemented
291Y518,"2.4.7.2. 경제활동별 순자본스톡(실질, 연말기준)",A,,❌
291Y519,"2.4.8.1. 경제활동별 생산자본스톡(명목, 연말기준)",A,,❌
291Y520,"2.4.8.2. 경제활동별 생산자본스톡(실질, 연말기준)",A,,❌
291Y521,2.4.9.1. 경제활동별 연쇄라스파이레스 자본서비스물량지수,A,,❌
291Y522,2.4.9.2. 경제활동별 연쇄통크비스트 자본서비스물량지수,A,,❌
291Y523,"2.4.9.3. 경제활동별 자본사용자비용 비중(명목, %)",A,,❌
291Y524,"2.4.10. 시도별 주택 시가총액(명목, 연말기준)",A,,❌
291Y525,"2.4.11. 시도별 토지자산 순자본스톡(명목, 연말기준)",A,,❌
301Y013,2.5.1.1. 국제수지,M,한국은행,❌
301Y017,2.5.1.2. 경상수지(계절조정),M,한국은행,❌
301Y014,2.5.1.3. 서비스무역세분류통계,M,한국은행,❌
301Y015,2.5.1.4. 지역별 경상수지,A,한국은행,❌
301Y016,2.5.1.5. 지역별 자본수지/금융계정,A,한국은행,❌
304Y101,2.5.2.1.1. 지식서비스 무역통계(유형별),Q,,❌
304Y102,2.5.2.1.2. 지식서비스 무역통계(산업별),Q,,❌
304Y103,2.5.2.1.3. 지식서비스 무역통계(기관형태별),Q,,❌
304Y104,2.5.2.1.4. 지식서비스 무역통계(지역별),Q,,❌
304Y108,파일 다운로드,S,,❌
304Y105,2.5.2.2.1. ICT 산업 특수분류(ICT산업별),Q,,❌
304Y109,파일 다운로드,S,,❌
304Y106,2.5.2.3.1. 콘텐츠 산업 특수분류(콘텐츠산업별),Q,,❌
304Y110,파일 다운로드,S,,❌
304Y107,2.5.2.4.1. 지식재산권 무역수지(유형별),Q,,❌
304Y111,파일 다운로드,S,,❌
311Y001,2.6.1.1. 국제투자대조표(IIP),Q,한국은행,❌
311Y002,2.6.1.2. 지역별 국제투자대조표,A,한국은행,❌
311Y003,2.6.1.3. 통화별 국제투자대조표,A,한국은행,❌
311Y004,2.6.2.1. 대외채무,Q,,❌
311Y005,2.6.2.2. 대외채권,Q,,❌
311Y006,2.6.2.3. 순대외채권,Q,한국은행,❌
731Y001,3.1.1.1. 주요국 통화의 대원화환율,D,서울외국환중개,❌
731Y002,3.1.1.2. 주요국 통화의 대미달러환율,D,서울외국환중개,❌
731Y003,"3.1.1.3. 원화의 대미달러, 원화의 대위안/대엔 환율",D,한국은행,❌
731Y004,3.1.2.1. 주요국 통화의 대원화환율,M,한국은행,❌
731Y005,3.1.2.2. 주요국 통화의 대미달러환율,M,한국은행,❌
731Y006,"3.1.2.3. 원화의 대미달러, 원화의 대위안/대엔 환율",M,한국은행,❌
901Y118,3.2.1. 수출입 총괄,M,,❌
901Y119,3.2.2. 대륙별 수출입,M,,❌
901Y121,3.2.3. 국가별 수출입,M,,❌
901Y092,3.2.4. 성질별 수출입,M,관세청(125),❌
303Y001,3.2.5.1.1. 지역별 결제통화(수출),M,,❌
303Y002,3.2.5.1.2. 국가별 결제통화(수출),M,한국은행,❌
303Y003,"3.2.5.1.3. 지역별,국가별 원화결제(수출)",M,한국은행,❌
303Y004,3.2.5.2.1. 지역별 결제통화(수입),M,한국은행,❌
303Y005,3.2.5.2.2. 국가별 결제통화(수입),M,한국은행,❌
303Y006,"3.2.5.2.3. 지역별,국가별 원화결제(수입)",M,한국은행,❌
403Y001,3.3.1.1.1. 수출금액지수,M,한국은행,❌
403Y002,3.3.1.1.2. 수출물량지수,M,한국은행,❌
403Y003,3.3.1.2.1. 수입금액지수,M,한국은행,❌
403Y004,3.3.1.2.2. 수입물량지수,M,한국은행,❌
403Y005,3.3.2. 교역조건지수,M,한국은행,❌
901Y060,3.4.1. 해외직접투자,M,한국수출입은행(02-6255-5712),❌
901Y061,3.4.2. 외국인직접투자,Q,산업통상자원부(1577-0900),❌
732Y001,3.5. 외환보유액,M,한국은행,❌
404Y014,4.1.1.1. 생산자물가지수(기본분류),M,,✅ get_ppi() - 생산자물가지수
404Y015,4.1.1.2. 생산자물가지수(특수분류),M,한국은행,❌
404Y016,4.1.1.3. 생산자물가지수(품목별),M,한국은행,❌
404Y017,4.1.1.4. 생산자물가지수-총지수(1910~1964),M,한국은행,❌
405Y006,4.1.2. 국내공급물가지수,M,한국은행,❌
405Y007,4.1.3. 총산출물가지수,M,한국은행,❌
901Y009,4.2.1. 소비자물가지수,M,국가데이터처(02-2012-9114),✅ get_cpi() - 소비자물가지수
901Y010,4.2.2. 소비자물가지수(특수분류),M,국가데이터처(02-2012-9114),✅ get_core_cpi() - 근원 CPI
402Y014,4.3.1.1. 수출물가지수(기본분류),M,한국은행,❌
402Y015,4.3.1.2. 수출물가지수(특수분류),M,한국은행,❌
402Y016,4.3.1.3. 수출물가지수(품목별),M,,❌
401Y015,4.3.2.1. 수입물가지수(기본분류),M,한국은행,❌
401Y016,4.3.2.2. 수입물가지수(특수분류),M,한국은행,❌
401Y017,4.3.2.3. 수입물가지수(품목별),M,한국은행,❌
401Y018,4.3.2.4. 수입물가지수(용도별),M,한국은행,❌
901Y062,4.4.1.1. 주택매매가격지수(KB),M,KB국민은행(1588-9999),❌
901Y063,4.4.1.2. 주택전세가격지수(KB),M,KB국민은행(1588-9999),❌
901Y064,4.4.2. 지역별 지가변동률,M,한국부동산원(1644-2828),❌
901Y113,4.4.3.1.1. 유형별 주택매매가격지수(기준월: 2025.03),M,한국부동산원(1644-2828),❌
901Y093,4.4.3.1.2. 유형별 주택매매가격지수(기준월: 2021.06),M,한국부동산원(1644-2828),❌
901Y114,4.4.3.2.1. 유형별 주택전세가격지수(기준월: 2025.03),M,한국부동산원(1644-2828),❌
901Y094,4.4.3.2.2. 유형별 주택전세가격지수(기준월: 2021.06),M,한국부동산원(1644-2828),❌
901Y115,4.4.3.3.1. 유형별 주택월세통합가격지수(기준월: 2025.03),M,한국부동산원(1644-2828),❌
901Y095,4.4.3.3.2. 유형별 주택월세통합가격지수(기준월: 2021.06),M,한국부동산원(1644-2828),❌
901Y089,4.4.4. 아파트 매매 실거래가격지수,M,한국부동산원(1644-2828),❌
901Y096,4.4.5.1. 상권별 오피스임대가격지수,Q,한국부동산원(1644-2828),❌
901Y097,4.4.5.2. 상권별 중대형 상가 임대가격지수,Q,한국부동산원(1644-2828),❌
501Y005,"5.1.1.1. 성장성 지표(제11차 한국표준산업분류, 2009~)",A,한국은행,❌
501Y019,"5.1.1.2. 성장성 지표(중소기업기본법, 2015~2016)",A,한국은행,❌
501Y020,"5.1.1.3. 성장성 지표(조세특례제한법, 2009~2014)",A,한국은행,❌
501Y021,"5.1.1.4. 성장성 지표(2007~2010, 표본조사)",A,한국은행,❌
501Y022,"5.1.1.5. 성장성 지표(1998~2007, 표본조사)",A,한국은행,❌
501Y023,"5.1.1.6. 성장성 지표(1990~1997, 표본조사)",A,한국은행,❌
501Y006,"5.1.2.1. 손익 지표(제11차 한국표준산업분류, 2009~)",A,한국은행,❌
501Y024,"5.1.2.2. 손익 지표(중소기업기본법, 2015~2016)",A,한국은행,❌
501Y025,"5.1.2.3. 손익 지표(조세특례제한법, 2009~2014)",A,한국은행,❌
501Y026,"5.1.2.4. 손익 지표(2007~2010, 표본조사)",A,한국은행,❌
501Y027,"5.1.2.5. 손익 지표(1998~2007, 표본조사)",A,한국은행,❌
501Y028,"5.1.2.6. 손익 지표(1990~1997, 표본조사)",A,한국은행,❌
501Y007,"5.1.3.1. 자산/자본 지표(제11차 한국표준산업분류, 2009~)",A,한국은행,❌
501Y029,"5.1.3.2. 자산/자본 지표(중소기업기본법, 2015~2016)",A,한국은행,❌
501Y030,"5.1.3.3. 자산/자본 지표(조세특례제한법, 2009~2014)",A,한국은행,❌
501Y031,"5.1.3.4. 자산/자본 지표(2007~2010, 표본조사)",A,한국은행,❌
501Y032,"5.1.3.5. 자산/자본 지표(1998~2007, 표본조사)",A,한국은행,❌
501Y033,"5.1.3.6. 자산/자본 지표(1990~1997, 표본조사)",A,한국은행,❌
501Y008,"5.1.4.1. 자산/자본 회전율(제11차 한국표준산업분류, 2009~)",A,한국은행,❌
501Y034,"5.1.4.2. 자산/자본 회전율(중소기업기본법, 2015~2016)",A,한국은행,❌
501Y035,"5.1.4.3. 자산/자본 회전율(조세특례제한법, 2009~2014)",A,한국은행,❌
501Y036,"5.1.4.4. 자산/자본 회전율(2007~2010, 표본조사)",A,한국은행,❌
501Y037,"5.1.4.5. 자산/자본 회전율(1998~2007, 표본조사)",A,한국은행,❌
501Y038,"5.1.4.6. 자산/자본 회전율(1990~1997, 표본조사)",A,한국은행,❌
501Y009,"5.1.5.1. 생산성 지표(제11차 한국표준산업분류, 2009~)",A,한국은행,❌
501Y039,"5.1.5.2. 생산성 지표(중소기업기본법, 2015~2016)",A,한국은행,❌
501Y040,"5.1.5.3. 생산성 지표(조세특례제한법, 2009~2014)",A,한국은행,❌
501Y041,"5.1.5.4. 생산성 지표(2007~2010, 표본조사)",A,한국은행,❌
501Y042,"5.1.5.5. 생산성 지표(2002~2007, 표본조사)",A,한국은행,❌
501Y043,"5.1.5.6. 생산성 지표(1998~2006, 표본조사)",A,한국은행,❌
501Y044,"5.1.5.7. 생산성 지표(1990~1997, 표본조사)",A,한국은행,❌
501Y086,"5.1.6.1. 분위수(제11차 한국표준산업분류, 2013~)",A,,❌
502Y001,5.2.1. 성장성 지표,Q,,❌
502Y002,5.2.2. 손익 지표,Q,,❌
502Y003,5.2.3. 자산/자본 지표,Q,,❌
502Y004,5.2.4. 자산 회전율,Q,,❌
501Y001,"5.3.1. 재무상태표(제11차 한국표준산업분류, 2009~)",A,한국은행,❌
501Y049,"5.3.2. 재무상태표(중소기업기본법, 2015~2016)",A,한국은행,❌
501Y050,"5.3.3. 재무상태표(조세특례제한법, 2009~2014)",A,한국은행,❌
501Y051,"5.3.4. 재무상태표(2008~2010, 표본조사)",A,한국은행,❌
501Y052,"5.3.5. 재무상태표(2000~2007, 표본조사)",A,한국은행,❌
501Y053,"5.3.6. 재무상태표(1999, 표본조사)",A,한국은행,❌
501Y054,"5.3.7. 재무상태표(1997~1998, 표본조사)",A,한국은행,❌
501Y055,"5.3.8. 재무상태표(1990~1996, 표본조사)",A,한국은행,❌
501Y002,"5.4.1. 손익계산서(제11차 한국표준산업분류, 2009~)",A,한국은행,❌
501Y056,"5.4.2. 손익계산서(중소기업기본법, 2015~2016)",A,한국은행,❌
501Y057,"5.4.3. 손익계산서(조세특례제한법, 2009~2014)",A,한국은행,❌
501Y058,"5.4.4. 손익계산서(2008~2010, 표본조사)",A,한국은행,❌
501Y059,"5.4.5. 손익계산서(2000~2007, 표본조사)",A,한국은행,❌
501Y060,"5.4.6. 손익계산서(1999, 표본조사)",A,한국은행,❌
501Y061,"5.4.7. 손익계산서(1997~1998, 표본조사)",A,한국은행,❌
501Y062,"5.4.8. 손익계산서(1990~1996, 표본조사)",A,한국은행,❌
501Y003,"5.5.1. 제조원가명세서(제11차 한국표준산업분류, 2009~)",A,한국은행,❌
501Y063,"5.5.2. 제조원가명세서(중소기업기본법, 2015~2016)",A,한국은행,❌
501Y064,"5.5.3. 제조원가명세서(조세특례제한법, 2009~2014)",A,한국은행,❌
501Y065,"5.5.4. 제조원가명세서(2007~2010, 표본조사)",A,한국은행,❌
501Y066,"5.5.5. 제조원가명세서(2000~2007, 표본조사)",A,한국은행,❌
501Y067,"5.5.6. 제조원가명세서(1990~1999, 표본조사)",A,한국은행,❌
501Y004,"5.6.1. 이익잉여금 처분계산서(제11차 한국표준산업분류, 2009~)",A,한국은행,❌
501Y068,"5.6.2. 이익잉여금 처분계산서(중소기업기본법, 2015~2016)",A,한국은행,❌
501Y069,"5.6.3. 이익잉여금 처분계산서(조세특례제한법, 2009~2014)",A,한국은행,❌
501Y070,"5.6.4. 이익잉여금 처분계산서(2007~2010, 표본조사)",A,한국은행,❌
501Y071,"5.6.5. 이익잉여금 처분계산서(2000~2007, 표본조사)",A,한국은행,❌
501Y072,"5.6.6. 이익잉여금 처분계산서(1990~1999, 표본조사)",A,한국은행,❌
501Y010,"5.7.1. 부가가치 구성(제11차 한국표준산업분류, 2009~)",A,한국은행,❌
501Y073,"5.7.2. 부가가치 구성(중소기업기본법, 2015~2016)",A,한국은행,❌
501Y074,"5.7.3. 부가가치 구성(조세특례제한법, 2009~2014)",A,한국은행,❌
501Y075,"5.7.4. 부가가치 구성(2007~2010, 표본조사)",A,한국은행,❌
501Y076,"5.7.5. 부가가치 구성(2002~2007, 표본조사)",A,한국은행,❌
501Y077,"5.7.6. 부가가치 구성(1998~2006, 표본조사)",A,한국은행,❌
501Y078,"5.7.7. 부가가치 구성(1990~1997, 표본조사)",A,한국은행,❌
501Y013,5.8.1.1. 현금흐름표(2012~),A,한국은행,❌
501Y079,5.8.1.2. 현금흐름표(2008~2011),A,한국은행,❌
501Y080,5.8.1.3. 현금흐름표(1995~2007),A,한국은행,❌
501Y014,5.8.2.1. 현금흐름관련 기타 주요 재무항목(2012~),A,한국은행,❌
501Y081,5.8.2.2. 현금흐름관련 기타 주요 재무항목(2008~2011),A,한국은행,❌
501Y082,5.8.2.3. 현금흐름관련 기타 주요 재무항목(1995~2007),A,한국은행,❌
501Y015,5.8.3.1. 현금흐름비율(2012~),A,한국은행,❌
501Y083,5.8.3.2. 현금흐름비율(2008~2011),A,한국은행,❌
501Y084,5.8.3.3. 현금흐름비율(1995~2007),A,한국은행,❌
503Y005,5.9.1.1. 성장성 지표,A,한국은행,❌
503Y006,5.9.1.2. 손익 지표,A,한국은행,❌
503Y007,5.9.1.3. 자산/자본 지표,A,한국은행,❌
503Y008,5.9.1.4. 자산/자본 회전율,A,한국은행,❌
503Y009,5.9.1.5. 생산성 지표,A,한국은행,❌
503Y001,5.9.1.6. 재무상태표,A,한국은행,❌
503Y002,5.9.1.7. 손익계산서,A,한국은행,❌
503Y003,5.9.1.8. 제조원가명세서,A,한국은행,❌
503Y004,5.9.1.9. 이익잉여금 처분계산서,A,한국은행,❌
503Y010,5.9.1.10. 부가가치 구성,A,한국은행,❌
512Y013,6.1.1.1. 기업경기조사(실적),M,,❌
512Y014,6.1.1.2. 기업경기조사(전망),M,,❌
512Y015,6.1.1.3. 기업경기조사(매출액가중 실적),M,,❌
512Y016,6.1.1.4. 기업경기조사(매출액가중 전망),M,,❌
512Y017,6.1.1.5. 기업경기조사((구)실적(~2012.6)),M,,❌
512Y018,6.1.1.6. 기업경기조사((구)전망(~2012.7)),M,,❌
512Y007,"6.1.2.1. 업종별 기업경기실사지수, 2009.8~(실적)",M,,❌
512Y008,"6.1.2.2. 업종별 기업경기실사지수, 2009.9~(전망)",M,,❌
512Y001,"6.1.3.1. 업종별 기업경기실사지수, ~2009.7(실적)",M,,❌
512Y002,"6.1.3.2. 업종별 기업경기실사지수, ~2009.8(전망)",M,,❌
512Y021,6.1.4. 경영애로사항,M,,❌
512Y019,6.1.5.1. 지역별 기업경기조사(실적(2013.1~)),M,,❌
512Y020,6.1.5.2. 지역별 기업경기조사(전망(2013.2~)),M,,❌
512Y011,6.1.5.3. 지역별 기업경기조사(실적(~2012.12)),M,,❌
512Y012,6.1.5.4. 지역별 기업경기조사(전망(~2013.1)),M,,❌
511Y002,"6.2.1. 소비자동향조사(전국, 월, 2008.9~)",M,한국은행,❌
511Y001,"6.2.2. 소비자동향조사(전국, 분기, 1995.3/4~2008.2/4)",Q,한국은행,❌
511Y003,"6.2.3. 기대인플레이션율(전국, 월)",M,한국은행,❌
511Y004,"6.2.4. 소비자동향조사(지역, 월)",M,,❌
513Y001,6.3. 경제심리지수,M,한국은행,❌
521Y001,6.4. 뉴스심리지수(실험적 통계),D,,❌
514Y001,6.5.1. 대출행태서베이(대출태도),Q,,❌
514Y002,6.5.2. 대출행태서베이(신용위험),Q,,❌
514Y003,6.5.3. 대출행태서베이(대출수요),Q,,❌
801Y002,7.1.1. 어음교환 및 부도,M,,❌
801Y003,7.1.2. 지역별 어음부도율,M,,❌
606Y002,7.2.1. 한은금융망,M,한국은행,❌
603Y001,7.2.2.1. 한은금융망결제통계표,M,한국은행,❌
603Y010,7.2.2.2. 지급결제동향,M,한국은행,❌
604Y003,7.3.1. 지로시스템,M,한국은행,❌
605Y012,7.3.2. 금융공동망,M,한국은행,❌
602Y001,7.4.1. 결제시스템별 통계,M,한국은행,❌
602Y002,7.4.2. 지급수단별 통계,M,한국은행,❌
601Y003,7.5.1. 신용카드,M,한국은행,❌
601Y002,7.5.2. 지역별 소비유형별 개인 신용카드,M,한국은행,❌
631Y001,7.6.1.1. 인터넷뱅킹,Q,한국은행,❌
632Y001,7.6.1.2. 전자어음,Q,한국은행,❌
633Y001,7.6.1.3. 전자화폐,Q,한국은행,❌
633Y002,7.6.1.4.1. 전자지급결제대행,Q,한국은행,❌
633Y003,7.6.1.4.2. 결제대금예치,Q,한국은행,❌
633Y004,7.6.1.4.3. 선불전자지급수단,Q,한국은행,❌
633Y005,7.6.1.4.4. 전자고지결제,Q,한국은행,❌
633Y006,7.6.1.4.5. 직불전자지급수단,Q,한국은행,❌
621Y001,7.6.2.1.1. 전산직원 현황,A,한국은행,❌
621Y002,7.6.2.1.2. 전산사무기기 현황,A,한국은행,❌
621Y003,7.6.2.1.3. 전산예산현황,A,한국은행,❌
621Y004,7.6.2.1.4. 전자금융서비스현황,A,한국은행,❌
621Y005,7.6.2.1.5. CD/ATM 현황,A,한국은행,❌
621Y006,7.6.2.1.6. 직불카드 발급 및 이용현황,A,한국은행,❌
621Y007,7.6.2.1.7. 체크카드 발급 및 이용현황,A,한국은행,❌
621Y008,7.6.2.1.8. 금융공동망현황,A,한국은행,❌
621Y009,7.6.2.1.9. 금융공동망의 외부정보망과의 접속현황,A,한국은행,❌
621Y010,7.6.2.2.1. 전산직원 현황,A,한국은행,❌
621Y011,7.6.2.2.2. 전산사무기기현황,A,한국은행,❌
621Y012,7.6.2.2.3. 전산예산현황,A,한국은행,❌
621Y013,7.6.2.2.4. 전자금융서비스현황,A,한국은행,❌
621Y014,7.6.2.2.5. 자체 CD/ATM,A,한국은행,❌
621Y015,7.6.2.2.6. 증권정보망,A,한국은행,❌
621Y016,7.6.2.3.1. 전산직원현황,A,한국은행,❌
621Y017,7.6.2.3.2. 전산사무기기현황,A,한국은행,❌
621Y018,7.6.2.3.3. 전산예산현황,A,한국은행,❌
621Y019,7.6.2.3.4. 전자금융서비스현황,A,한국은행,❌
621Y020,7.6.2.3.5. 공동이용시스템이용실적,A,한국은행,❌
621Y021,7.6.2.4.1. 전산직원현황,A,한국은행,❌
621Y022,7.6.2.4.2. 전산사무기기현황,A,한국은행,❌
621Y023,7.6.2.4.3. 전산예산현황,A,한국은행,❌
901Y085,8.1.1. 산업별 사업체수/종사자수,A,국가데이터처(042-481-3781),❌
901Y067,8.1.2. 경기종합지수,M,국가데이터처 ( ☎ 042-481-2229 ),❌
901Y066,8.1.3. 설비투자지수,M,국가데이터처 ( ☎ 042-481-2173 ),❌
901Y033,8.1.4. 전산업생산지수(농림어업제외),M,국가데이터처(042-481-2148),❌
901Y068,8.2.1. 농어가 인구/가구수,A,국가데이터처 ( ☎ 042-481-3806 ),❌
901Y016,8.2.2. 농림생산지수,A,국가데이터처( ☎ 044-201-1409 ),❌
901Y069,8.2.3. 경지면적,A,국가데이터처( ☎ 042-481-2528 ),❌
901Y017,8.2.4. 어업생산량,M,국가데이터처( ☎ 042-481-2595 ),❌
901Y070,8.2.5. 농어가 자산 및 부채,A,국가데이터처( ☎ 042-481-2306 ),❌
901Y032,8.3.1. 산업별 생산/출하/재고 지수,M,국가데이터처(042-481-2178),❌
901Y034,8.3.2. 재별 제조업생산지수,M,국가데이터처(042-481-2178),❌
901Y036,8.3.3. 설비용 기계류 생산지수,M,국가데이터처(042-481-2177),❌
901Y039,8.3.4. 품목별 광공업 생산·출하·재고·내수·수출량,M,국가데이터처(042-481-2177),❌
901Y026,8.3.5. 제조업 재고율,M,국가데이터처(042-481-2177),❌
901Y035,8.3.6. 제조업 생산능력 및 가동률 지수,M,국가데이터처(042-481-2177),❌
901Y025,8.3.7. 제조업 평균가동률,M,국가데이터처( ☎ 042-481-2178 ),❌
901Y018,8.3.8. 기계수주액,M,국가데이터처(☎042-481-2158),❌
901Y020,8.4.1. 국내건설수주액,M,국가데이터처(☎ 042-481-2159),❌
901Y104,8.4.2. 건설기성액,M,국가데이터처(☎ 042-481-2159),❌
901Y103,8.4.3. 건축착공현황,M,국토교통부(044-201-4751),❌
901Y037,8.4.4. 건축허가현황,M,국토교통부(044-201-4751),❌
901Y074,8.4.5. 미분양주택현황,M,국가데이터처(☎ 044-201-4089),❌
901Y105,8.4.6. 주택건설인허가실적,M,국가데이터처(☎ 044-201-3328),❌
901Y106,8.4.7. 주택보유수/주택보급률,A,국가데이터처(☎ 044-201-3328),❌
901Y071,8.4.8. 발전전력량,A,한국전력공사(061-345-3114),❌
901Y019,8.4.9. 부문별전력사용량,M,한국전력공사(061-345-3114),❌
901Y072,8.4.10. 일차에너지 공급,M,에너지경제연구원(052-714-2114),❌
901Y073,8.4.11. 석유제품수급,M,한국석유공사(052-216-2502),❌
901Y038,8.5.1. 산업별 서비스업생산지수,M,국가데이터처(☎ 042-481-3865),❌
901Y100,8.5.2. 재별 및 상품군별 판매액지수,M,국가데이터처(☎ 042-481-2198),❌
901Y098,8.5.3. 소매업태별 판매액지수,M,국가데이터처(☎ 042-481-2198),❌
901Y101,8.5.4. 도소매업 재고액지수,Q,국가데이터처(☎ 042-481-2196),❌
901Y108,8.5.5. 여객수송실적,A,국토교통부(☎ 044-201-3789),❌
901Y099,8.5.6. 자동차등록대수,M,국가데이터처(☎ 044-201-3861),❌
901Y075,8.5.7. 정보통신서비스 이용실적,A,한국정보통신진흥협회(02-580-0580),❌
901Y028,8.6.1. 추계인구/고령인구비율/합계출산율,A,국가데이터처(042-481-2261),❌
901Y027,8.6.2. 경제활동인구,M,"국가데이터처(☎ 042-481-2265~2268, 2270)",❌
901Y086,8.6.3. 직종별평균임금,A,고용노동부(☎ 044-202-7239),❌
901Y052,8.6.4. 산업/규모별 임금 및 근로시간,M,고용노동부(044-202-7239),❌
901Y107,8.6.5. 노동생산성지수,Q,한국생산성본부(☎ 02-724-1061),❌
901Y088,8.6.6. 단위노동비용지수,Q,한국생산성본부(☎ 02-724-1061),❌
901Y102,8.6.7. 시간당 명목임금지수,Q,한국생산성본부(☎ 02-724-1061),❌
901Y083,8.6.8. 고용보험 가입자수,M,한국고용정보원(☎ 1577- 7114 ),❌
901Y084,8.6.9. 실업급여수급실적,M,한국고용정보원(☎ 1577-7114),❌
903Y201,"8.7.1.1. 시도별 자산, 부채, 소득 현황(2017~)",A,국가데이터처 사회통계국 복지통계과 (☎ 042-481-6943),❌
903Y202,"8.7.1.2. 주택종류별 자산, 부채, 소득 현황(2017~)",A,국가데이터처 사회통계국 복지통계과 (☎ 042-481-6943),❌
903Y203,"8.7.1.3. 입주형태별 자산, 부채, 소득 현황(2017~)",A,국가데이터처 사회통계국 복지통계과 (☎ 042-481-6943),❌
903Y204,"8.7.1.4. 가구원수별 자산, 부채, 소득 현황(2017~)",A,국가데이터처 사회통계국 복지통계과 (☎ 042-481-6943),❌
903Y205,8.7.1.5. 가구주연령계층별(10세) 자산 부채 소득 현황(2022~),A,통계청 사회통계국 복지통계과 (☎ 042-481-6943),❌
903Y206,"8.7.1.5. 가구주연령계층별(10세) 자산, 부채, 소득 현황(2017~)",A,국가데이터처 사회통계국 복지통계과 (☎ 042-481-6943),❌
903Y209,"8.7.1.6. 가구주 종사상지위별 자산, 부채, 소득 현황(2017~)",A,국가데이터처 사회통계국 복지통계과 (☎ 042-481-6943),❌
903Y210,"8.7.1.7. 소득5분위별 자산, 부채, 소득 현황(2017~)",A,국가데이터처 사회통계국 복지통계과 (☎ 042-481-6943),❌
903Y211,"8.7.1.8. 자산5분위별 자산, 부채, 소득 현황(2017~)",A,국가데이터처 사회통계국 복지통계과 (☎ 042-481-6943),❌
903Y212,"8.7.1.9. 순자산5분위별 자산, 부채, 소득 현황(2017~)",A,국가데이터처 사회통계국 복지통계과 (☎ 042-481-6943),❌
903Y001,"8.7.2.1. 시도별 자산, 부채, 소득 현황(2012~2017)",A,국가데이터처 사회통계국 복지통계과 (☎ 042-481-6943),❌
903Y002,"8.7.2.2. 주택종류별 자산, 부채, 소득 현황(2012~2017)",A,국가데이터처 사회통계국 복지통계과 (☎ 042-481-6943),❌
903Y003,"8.7.2.3. 입주형태별 자산, 부채, 소득 현황(2012~2017)",A,국가데이터처 사회통계국 복지통계과 (☎ 042-481-6943),❌
903Y004,"8.7.2.4. 가구원수별 자산, 부채, 소득 현황(2012~2017)",A,국가데이터처 사회통계국 복지통계과 (☎ 042-481-6943),❌
903Y006,"8.7.2.5. 가구주연령계층별(10세) 자산, 부채, 소득 현황(2012~2017)",A,국가데이터처 사회통계국 복지통계과 (☎ 042-481-6943),❌
903Y009,"8.7.2.6. 가구주 종사상지위별 자산, 부채, 소득 현황(2012~2017)",A,국가데이터처 사회통계국 복지통계과 (☎ 042-481-6943),❌
903Y010,"8.7.2.7. 소득5분위별 자산, 부채, 소득 현황(2012~2017)",A,국가데이터처 사회통계국 복지통계과 (☎ 042-481-6943),❌
903Y011,"8.7.2.8. 자산5분위별 자산, 부채, 소득 현황(2012~2017)",A,국가데이터처 사회통계국 복지통계과 (☎ 042-481-6943),❌
903Y012,"8.7.2.9. 순자산5분위별 자산, 부채, 소득 현황(2012~2017)",A,국가데이터처 사회통계국 복지통계과 (☎ 042-481-6943),❌
901Y112,8.7.3. 소득분배지표(2011~),A,국가데이터처(☎ 042-481-2305 ),❌
901Y117,"8.7.4.1. 가구당 월평균 가계수지(전국, 2인이상)(2019년~)",Q,국가데이터처(☎ 042-481-2289),❌
901Y040,"8.7.4.2. 가구당 월평균 가계수지(전국, 2인이상)(구분류, 2019~2024년)",Q,국가데이터처(☎ 042-481-2289),❌
901Y116,"8.7.5.1. 가구당 월평균 가계수지(전국, 1인이상)(2019년~)",Q,국가데이터처(☎ 042-481-2289),❌
901Y050,"8.7.5.2. 가구당 월평균 가계수지(전국, 1인이상)(구분류, 2019~2024년)",Q,국가데이터처(☎ 042-481-2289),❌
901Y024,8.7.6. 농가가계수지,A,국가데이터처(☎ 042-481-2306 ),❌
902Y004,9.1.1.1. 국제 주요국 본원통화,M,IMF,❌
902Y005,9.1.1.2. 국제 주요국 광의통화,M,IMF,❌
902Y006,9.1.1.3. 국제 주요국 중앙은행 정책금리,M,BIS,❌
902Y007,9.1.2.1. 국제 주요국 생산자물가지수,M,IMF,❌
902Y008,9.1.2.2. 국제 주요국 소비자물가지수,M,IMF,❌
902Y009,9.1.3.1. 국제 주요국 경상수지,Q,IMF,❌
902Y010,9.1.3.2. 국제 주요국 상품수지,Q,IMF,❌
902Y011,9.1.3.3. 국제 주요국 서비스수지,Q,IMF,❌
902Y012,9.1.3.4. 국제 주요국 수출(통관기준),M,IMF,❌
902Y013,9.1.3.5. 국제 주요국 수입(통관기준),M,IMF,❌
902Y014,9.1.3.6. 국제 주요국 외환보유액,M,IMF,❌
902Y015,9.1.4.1. 국제 주요국 경제성장률,Q,OECD,❌
902Y016,9.1.4.2. 국제 주요국 국내총생산(GDP),A,OECD,❌
902Y019,9.1.4.3. 국제 주요국 국내총생산(PPP적용),A,OECD,❌
902Y017,9.1.4.4. 국제 주요국 국민총소득(GNI),A,OECD,❌
902Y018,9.1.4.5. 국제 주요국 1인당 GDP,A,OECD,❌
902Y020,9.1.5.1. 국제 주요국 산업생산지수(계절변동조정),M,OECD,❌
902Y021,9.1.5.2. 국제 주요국 실업률(계절변동조정),M,OECD,❌
902Y022,9.1.5.3. 국제 주요국 취업자수(계절변동조정),A,OECD,❌
