file	num_segments	speech_seconds	num_words	video_seconds
SF1046.1.mpg	14	0.64	29	376
SF1047.1.mpg	11	0.96	23	869
SF1048A.1.mpg	12	0.00	17	606
SF1048B.1.mpg	1	7.76	2	640
SF1049A.1.mpg	15	0.88	39	322
SF1049B.1.mpg	8	50.96	23	525
SF1050.1.mpg	18	0.56	32	535
SF1051.1.mpg	17	0.72	30	512
SF1052A.1.mpg	30	28.44	64	785
SF1052B.1.mpg	7	37.20	48	515
SF1052C.1.mpg	9	0.00	14	602
SF1052D.1.mpg	12	0.40	20	804
SF1052E.1.mpg	1	0.00	1	706
SF1052F.1.mpg	11	17.96	36	640
SF1052G.1.mpg	3	0.00	4	548
SF1052H.1.mpg	3	4.96	8	741
SF1053A.1.mpg	39	4.76	82	836
SF1053B.1.mpg	5	0.04	7	597
SF1054.1.mpg	22	96.52	31	614
SF1055A.1.mpg	33	9.84	71	573
SF1055B.1.mpg	26	5.04	73	694
SF1055C.1.mpg	1	4.52	1	539
SF1055D.1.mpg	17	6.76	105	740
SF1055E.1.mpg	10	1.40	75	725
SF1056.1.mpg	26	1.20	37	461
SF1057A.1.mpg	13	13.80	30	514
SF1058.1.mpg	19	137.68	40	496
SF1059A.1.mpg	16	1.68	38	732
SF1059B.1.mpg	12	14.84	31	560
SF106.1.mpg	16	4.08	107	990
SF1060.1.mpg	27	3.28	53	853
SF1061A.1.mpg	8	2.92	20	758
SF1061B.1.mpg	4	0.00	16	862
SF1061C.1.mpg	6	0.00	14	825
SF1062B.1.mpg	12	0.00	23	880
SF1063A.1.mpg	7	0.64	19	663
SF1063B.1.mpg	1	0.64	5	462
SF1063C.1.mpg	10	127.52	14	423
SF1064A.1.mpg	40	0.44	76	447
SF1064B.1.mpg	26	1.72	66	550
SF1065.1.mpg	45	5.72	76	910
SF1066.1.mpg	31	0.60	65	723
SF1067.1.mpg	21	47.08	38	859
SF1068.1.mpg	36	3.00	67	480
SF1069.1.mpg	38	5.20	68	688
SF1070.1.mpg	11	36.36	27	442
SF1071A.1.mpg	18	1.20	32	668
SF1071B.1.mpg	2	1.96	6	994
SF1072A.1.mpg	7	1.32	16	399
SF1072B.1.mpg	13	0.00	24	576
SF1072C.1.mpg	13	0.76	26	562
SF1072D.1.mpg	23	0.72	63	732
SF1073A.1.mpg	10	8.04	25	759
SF1073B.1.mpg	6	3.40	11	287
SF1074.1.mpg	2	0.28	2	654
SF1075.1.mpg	4	0.04	10	814
SF1076.1.mpg	20	0.20	44	915
SF1077.1.mpg	31	0.00	56	816
SF1078A.1.mpg	21	39.44	83	849
SF1078B.1.mpg	9	77.72	69	510
SF1079A.1.mpg	11	0.08	26	560
SF1079B-C.1.mpg	5	0.08	8	952
SF1080.1.mpg	14	4.60	39	517
SF1081.1.mpg	15	11.00	38	804
SF1082A.1.mpg	5	1.04	14	639
SF1082B.1.mpg	5	11.96	9	361
SF1083A.1.mpg	6	9.12	18	612
SF1083B.1.mpg	3	0.92	22	630
SF1084.1.mpg	8	0.08	16	593
SF1085.1.mpg	18	1.68	43	651
SF1086.1.mpg	17	0.68	49	487
SF1087A.1.mpg	10	0.28	23	562
SF1087B.1.mpg	5	16.92	25	722
SF1088.1.mpg	18	36.96	67	667
SF1089.1.mpg	11	0.28	29	801
SF1090.1.mpg	7	128.04	36	629
SF1091A.1.mpg	14	1.56	27	497
SF1091B.1.mpg	26	3.44	45	636
SF1092.1.mpg	7	1.08	17	642
SF1093.1.mpg	7	9.44	11	607
SF1094A.1.mpg	6	5.40	14	578
SF1094B.1.mpg	5	0.72	13	347
SF1094C.1.mpg	3	1.56	5	684
SF1095.1.mpg	13	2.08	20	659
SF1096A.1.mpg	4	1.72	8	623
SF1096B.1.mpg	6	0.00	9	321
SF1097.1.mpg	14	0.04	32	738
SF1098A.1.mpg	21	0.48	39	687
SF1098B.1.mpg	10	58.52	13	335
SF1099A.1.mpg	8	3.28	17	629
SF1099B.1.mpg	13	0.68	23	560
SF1099C.1.mpg	4	2.16	10	569
SF1099D.1.mpg	1	17.96	1	709
SF10A.1.mpg	17	0.76	48	561
SF11-16.1.mpg	10	0.04	29	714
SF1100.1.mpg	14	1.00	27	738
SF1101.1.mpg	19	1.60	40	610
SF1102A.1.mpg	5	1.24	11	466
SF1102B.1.mpg	1	1.16	3	390
SF1102C.1.mpg	17	2.16	38	621
SF1103.1.mpg	5	14.60	10	578
SF1104A.1.mpg	9	0.16	17	483
SF1104B.1.mpg	2	0.44	8	612
SF1104C.1.mpg	14	0.60	30	368
SF1105A.1.mpg	5	184.88	7	512
SF1105B.1.mpg	7	34.32	24	704
SF1106A.1.mpg	7	0.20	11	629
SF1106B.1.mpg	32	10.40	100	530
SF1107A.1.mpg	9	3.48	23	603
SF1107B.1.mpg	12	2.48	59	327
SF1107C.1.mpg	12	60.56	30	679
SF1107D.1.mpg	6	14.72	18	563
SF1108.1.mpg	9	5.20	30	629
SF1109.1.mpg	10	1.56	15	770
SF110A.1.mpg	3	1.24	35	830
SF110B.1.mpg	3	1.24	8	815
SF1110.1.mpg	19	9.00	56	681
SF1111A.1.mpg	14	66.24	20	491
SF1111B.1.mpg	14	3.44	60	674
SF1111C.1.mpg	15	2.32	34	718
SF1112.1.mpg	8	0.96	22	921
SF1113A.1.mpg	1	0.00	1	586
SF1113B.1.mpg	18	0.00	33	492
SF1113C.1.mpg	7	0.00	13	773
SF1113D.1.mpg	8	0.00	16	636
SF1114A.1.mpg	32	0.04	52	663
SF1114B.1.mpg	1	0.84	3	511
SF1115A.1.mpg	7	0.64	10	627
SF1115B.1.mpg	6	419.24	34	738
SF1115C.1.mpg	1	1.64	4	563
SF1116B.1.mpg	16	24.92	25	782
SF1116C.1.mpg	18	0.40	36	539
SF1116D.1.mpg	1	0.00	2	908
SF1117.1.mpg	17	17.56	27	661
SF1118.1.mpg	16	0.48	24	820
SF1119A.1.mpg	4	0.00	5	432
SF1119B.1.mpg	2	0.08	6	855
SF1119C.1.mpg	2	0.00	3	398
SF1119D.1.mpg	4	0.00	7	665
SF1119E.1.mpg	4	0.36	5	463
SF112.1.mpg	4	1.16	50	581
SF1120.1.mpg	17	16.80	55	573
SF1121.1.mpg	5	0.32	8	574
SF1122.1.mpg	7	0.52	11	679
SF1123A.1.mpg	28	55.08	86	574
SF1123B.1.mpg	12	27.12	33	570
SF1124A.1.mpg	7	0.48	15	652
SF1124B.1.mpg	6	13.44	64	367
SF1125.1.mpg	14	0.20	31	557
SF1126.1.mpg	10	46.04	13	908
SF1127A.1.mpg	9	0.48	15	631
SF1127B.1.mpg	20	2.76	65	609
SF1128A.1.mpg	25	0.08	49	709
SF1128B.1.mpg	3	0.00	7	400
SF1128C.1.mpg	3	0.00	4	613
SF1128D.1.mpg	7	0.96	46	531
SF1128E.1.mpg	10	247.60	19	711
SF1128F.1.mpg	12	5.40	31	725
SF1129.1.mpg	32	0.16	55	671
SF1130A.1.mpg	14	2.16	28	787
SF1130B.1.mpg	14	134.92	27	651
SF1130C.1.mpg	12	0.00	21	655
SF1130D.1.mpg	12	30.36	18	575
SF1131A.1.mpg	4	0.32	8	613
SF1131B.1.mpg	7	4.32	13	706
SF1133.1.mpg	1	0.00	2	948
SF1133A.1.mpg	11	0.40	19	827
SF1134A.1.mpg	2	0.32	3	655
SF1134B.1.mpg	35	15.72	96	667
SF1135A.1.mpg	6	5.80	12	685
SF1135B.1.mpg	9	13.60	17	712
SF1135C.1.mpg	5	4.52	10	695
SF1136.1.mpg	16	2.52	29	695
SF1137A.1.mpg	3	0.32	7	699
SF1137B.1.mpg	2	0.00	3	587
SF1137C.1.mpg	25	3.20	41	720
SF1138.1.mpg	11	172.60	27	854
SF1139.1.mpg	9	1.44	12	643
SF1140A.1.mpg	16	0.80	26	954
SF1140B.1.mpg	8	0.32	17	825
SF1141A.1.mpg	13	2.08	30	409
SF1141B.1.mpg	1	0.72	5	643
SF1142.1.mpg	8	0.40	17	822
SF1143A.1.mpg	9	11.36	15	351
SF1143B.1.mpg	26	188.32	47	912
SF1144.1.mpg	2	0.00	6	688
SF1145A.1.mpg	1	0.16	1	581
SF1145B.1.mpg	21	0.44	37	770
SF1146.1.mpg	10	0.64	13	576
SF1147A.1.mpg	6	3.88	11	795
SF1147B.1.mpg	19	90.96	44	868
SF1147C.1.mpg	17	28.28	30	648
SF1149.1.mpg	11	0.48	16	606
SF1150.1.mpg	19	8.32	36	811
SF1151.1.mpg	7	0.28	10	597
SF1152.1.mpg	34	41.76	64	935
SF1153.1.mpg	22	0.36	41	696
SF1154.1.mpg	15	7.04	34	624
SF1155.1.mpg	6	8.60	8	736
SF1156.1.mpg	18	9.76	41	722
SF1157.1.mpg	6	0.24	9	646
SF1158.1.mpg	25	0.28	45	799
SF1159A.1.mpg	17	0.24	34	533
SF1159B.1.mpg	2	1.92	9	473
SF1160.1.mpg	4	0.32	6	690
SF1161.1.mpg	10	0.12	14	662
SF1162A.1.mpg	6	21.52	15	362
SF1162B.1.mpg	3	5.84	14	803
SF1163.1.mpg	2	0.00	4	91
SF1164.1.mpg	7	6.44	18	426
SF1165B.1.mpg	3	0.08	5	468
SF1165C.1.mpg	44	0.04	79	802
SF1166.1.mpg	5	0.00	8	185
SF1167.1.mpg	6	0.00	11	263
SF1168.1.mpg	1	0.00	2	269
SF1170.1.mpg	5	0.00	11	300
SF1171A.1.mpg	1	1.52	3	508
SF1171B.1.mpg	11	1.76	28	396
SF1172.1.mpg	5	0.00	10	511
SF1173.1.mpg	11	11.84	21	896
SF1174.1.mpg	2	6.28	47	592
SF1175.1.mpg	1	0.20	1	242
SF1176A.1.mpg	16	6.20	39	736
SF1176B.1.mpg	11	84.40	22	604
SF1176C.1.mpg	24	0.04	44	579
SF1176D.1.mpg	3	0.00	7	501
SF1176E.1.mpg	2	0.00	7	628
SF1177.1.mpg	7	0.20	18	341
SF1178.1.mpg	1	0.44	1	908
SF1179.1.mpg	7	0.00	13	594
SF118.1.mpg	8	0.12	13	712
SF1180.1.mpg	20	5.88	55	835
SF1181A.1.mpg	7	191.12	10	595
SF1181B.1.mpg	3	34.12	6	593
SF1182A.1.mpg	7	1.88	16	825
SF1183.1.mpg	3	0.32	7	537
SF1184.1.mpg	6	0.16	15	577
SF1185.1.mpg	13	0.16	33	862
SF1186.1.mpg	11	1.48	24	758
SF1187.1.mpg	18	15.52	44	739
SF1188A.1.mpg	9	1.84	32	839
SF1188B.1.mpg	11	0.16	16	735
SF1189.1.mpg	17	0.08	38	605
SF119.1.mpg	1	0.32	30	532
SF1190.1.mpg	10	0.04	23	446
SF1191A.1.mpg	6	7.84	8	552
SF1191B.1.mpg	11	210.92	20	463
SF1192.1.mpg	6	0.08	12	317
SF1193.1.mpg	15	0.04	34	446
SF1194.1.mpg	14	0.00	30	639
SF1195A.1.mpg	6	12.36	8	369
SF1195B.1.mpg	23	0.00	39	804
SF1196.1.mpg	22	2.12	75	799
SF1197A.1.mpg	1	0.08	3	699
SF1197B.1.mpg	7	22.40	9	816
SF1198.1.mpg	8	0.00	18	404
SF1199.1.mpg	5	0.12	8	694
SF120.1.mpg	11	0.08	23	928
SF1200.1.mpg	9	5.20	24	678
SF1201.1.mpg	10	0.52	21	543
SF1202.1.mpg	7	12.44	51	540
SF1203.1.mpg	13	0.00	28	545
SF1204A.1.mpg	22	0.24	44	902
SF1204B.1.mpg	2	0.16	2	894
SF1205.1.mpg	3	7.00	6	537
SF1206A.1.mpg	4	14.48	12	421
SF1206B.1.mpg	15	0.00	24	792
SF1207.1.mpg	15	6.32	34	562
SF1208.1.mpg	9	1.24	12	601
SF1209.1.mpg	6	0.16	8	385
SF121.1.mpg	1	0.20	3	757
SF1210.1.mpg	6	42.20	10	297
SF1211.1.mpg	6	0.32	8	252
SF1212.1.mpg	2	0.00	2	281
SF1213.1.mpg	10	0.00	22	343
SF1214A.1.mpg	7	0.12	12	238
SF1214B.1.mpg	4	0.52	15	748
SF1214C.1.mpg	4	0.76	6	876
SF1215-18.1.mpg	14	12.52	39	768
SF1219A.1.mpg	8	0.08	14	574
SF1219B.1.mpg	4	2.76	7	869
SF122 m bröduppror.1.mpg	1	0.04	16	675
SF1220.1.mpg	4	0.00	8	599
SF1221.1.mpg	1	0.36	4	817
SF1222A.1.mpg	6	0.00	12	582
SF1222B.1.mpg	4	0.00	8	604
SF1223.1.mpg	9	0.04	21	457
SF1224.1.mpg	5	0.24	7	564
SF1225.1.mpg	7	0.04	11	576
SF1226A.1.mpg	4	1.52	10	827
SF1226B.1.mpg	3	0.44	8	251
SF1227A.1.mpg	3	2.40	18	678
SF1227B.1.mpg	15	2.80	45	657
SF1227C.1.mpg	6	26.68	26	643
SF1228A.1.mpg	2	0.12	4	785
SF1228B.1.mpg	22	9.28	70	710
SF1229.1.mpg	5	4.48	14	436
SF123.1 bl.a bröduppror 1917.mpg	1	0.36	16	952
SF123.1.mpg	1	0.36	16	952
SF1231.1.mpg	3	9.40	14	574
SF1232.1.mpg	4	32.04	19	449
SF1233.1.mpg	4	0.28	8	518
SF1234.1.mpg	9	0.12	11	466
SF1235.1.mpg	6	0.12	10	537
SF1236.1.mpg	2	0.08	2	783
SF1237A.1.mpg	1	0.08	1	381
SF1237B.1.mpg	9	2.44	24	631
SF1238.1.mpg	3	9.36	9	756
SF1239.1.mpg	1	6.28	12	829
SF124.1.mpg	1	0.00	2	703
SF1240.1.mpg	1	0.36	2	428
SF1241.1.mpg	3	0.08	7	647
SF1242.1.mpg	7	0.28	18	744
SF1243.1.mpg	10	0.40	26	606
SF1244.1.mpg	9	13.60	24	592
SF1245A.1.mpg	4	0.00	6	736
SF1245B.1.mpg	4	7.80	11	326
SF1246.1.mpg	1	0.08	1	253
SF1247A.1.mpg	5	32.32	8	566
SF1247B.1.mpg	16	2.24	29	738
SF1248A.1.mpg	4	0.24	6	510
SF1248B.1.mpg	3	0.04	4	670
SF1249.1.mpg	1	707.40	1	808
SF1250.1.mpg	5	3.36	18	851
SF1251.1.mpg	12	0.52	53	558
SF1252A.1.mpg	2	88.28	2	303
SF1252B.1.mpg	15	0.00	32	583
SF1252C.1.mpg	2	0.00	3	528
SF1254A.1.mpg	5	0.52	7	665
SF1254B.1.mpg	12	9.92	75	811
SF1255A.1.mpg	6	0.12	9	690
SF1255B.1.mpg	7	0.00	11	684
SF1255C.1.mpg	19	3.40	211	817
SF1256A.1.mpg	5	1.60	21	736
SF1256B.1.mpg	7	0.76	10	274
SF1257.1.mpg	10	0.52	28	769
SF1258.1.mpg	4	0.84	8	303
SF1259A.1.mpg	2	7.20	5	518
SF1259B.1.mpg	7	38.36	18	719
SF1259C.1.mpg	8	19.68	22	535
SF1259D.1.mpg	1	2.72	4	618
SF1259E.1.mpg	7	63.32	13	408
SF1261A.1.mpg	2	0.80	2	491
SF1261B.1.mpg	10	27.16	36	705
SF1262A.1.mpg	3	0.12	5	868
SF1262B.1.mpg	7	1.08	16	545
SF1263.1.mpg	2	0.08	7	735
SF1264.1.mpg	9	0.16	15	671
SF1265A.1.mpg	10	1.72	38	836
SF1265B.1.mpg	7	11.12	39	756
SF1266.1.mpg	3	0.12	5	544
SF1267.1.mpg	7	0.32	16	746
SF1268.1.mpg	1	0.12	1	655
SF1269.1.mpg	5	0.12	7	934
SF127.1.mpg	4	1.36	52	807
SF1270.1.mpg	12	0.44	23	882
SF1271.1.mpg	10	56.40	25	668
SF1272.1.mpg	13	0.00	34	807
SF1273.1.mpg	12	0.84	22	567
SF1274.1.mpg	7	0.28	14	650
SF1275.1.mpg	11	0.44	22	586
SF1276.1.mpg	11	0.32	26	502
SF1277.1.mpg	4	0.24	4	676
SF1278A.1.mpg	8	19.84	16	891
SF1278B.1.mpg	3	0.04	5	646
SF1278C.1.mpg	4	0.00	7	717
SF1279.1.mpg	12	0.08	26	670
SF1280A.1.mpg	15	0.36	36	688
SF1280B.1.mpg	5	0.04	8	273
SF1281.1.mpg	10	0.04	15	801
SF1282.1.mpg	11	6.64	20	638
SF1283A.1.mpg	6	0.04	12	545
SF1283B.1.mpg	8	0.00	15	483
SF1284.1.mpg	6	0.00	13	621
SF1285.1.mpg	13	4.92	32	554
SF1286.1.mpg	12	0.36	21	588
SF1287.1.mpg	20	0.28	35	813
SF1288A.1.mpg	8	0.00	16	665
SF1288B.1.mpg	4	0.00	6	440
SF1289.1.mpg	3	0.04	7	617
SF128A.1.mpg	1	1.44	14	979
SF128B.1.mpg	4	1.92	63	533
SF129.1.mpg	1	0.40	21	893
SF1290A.1.mpg	8	17.32	33	689
SF1290B.1.mpg	13	0.92	27	602
SF1291.1.mpg	8	0.20	19	377
SF1292.1.mpg	7	95.68	16	648
SF1293A.1.mpg	6	0.00	13	566
SF1293B.1.mpg	2	1.00	5	425
SF1294.1.mpg	6	0.88	16	827
SF1295.1.mpg	6	0.00	14	564
SF1296.1.mpg	6	0.00	11	454
SF1297A.1.mpg	6	8.56	23	479
SF1297B.1.mpg	8	0.08	14	614
SF1298.1.mpg	6	0.28	15	596
SF1299.1.mpg	3	16.76	10	908
SF130.1.mpg	16	6.28	138	1134
SF1300.1.mpg	2	0.24	3	457
SF1301.1.mpg	2	0.00	6	354
SF1302.1.mpg	3	0.00	4	584
SF1303B.1.mpg	13	1.56	25	734
SF1303C.1.mpg	6	0.00	9	535
SF1303D.1.mpg	10	0.60	19	832
SF1303E.1.mpg	19	7.12	50	655
SF1304A.1.mpg	1	0.08	1	869
SF1304B.1.mpg	14	11.24	22	683
SF1305A.1.mpg	9	0.48	17	778
SF1305B.1.mpg	11	0.40	23	683
SF1306A.1.mpg	6	0.08	9	927
SF1306B.1.mpg	3	0.00	5	647
SF1307.1.mpg	8	3.60	19	626
SF1308.1.mpg	10	5.48	17	533
SF1309A.1.mpg	1	9.00	7	514
SF1309B.1.mpg	6	26.60	66	465
SF131.1.mpg	12	4.56	118	1315
SF1310A-B.1.mpg	7	0.00	12	1400
SF1311.1.mpg	14	14.60	34	544
SF1312.1.mpg	8	0.04	15	492
SF1313.1.mpg	3	0.00	6	518
SF1314.1.mpg	6	0.24	15	587
SF1315A.1.mpg	13	9.76	33	631
SF1315B.1.mpg	7	9.28	22	376
SF1316.1.mpg	9	0.20	16	472
SF1317.1.mpg	8	0.36	18	594
SF1318.1.mpg	2	2.00	9	645
SF1319.1.mpg	9	0.16	21	477
SF132.1.mpg	3	0.76	38	648
SF1320.1.mpg	5	0.08	8	574
SF1321.1.mpg	21	18.72	36	766
SF1322.1.mpg	12	0.20	25	567
SF1323A.1.mpg	1	1.80	7	651
SF1323B.1.mpg	1	1.00	4	483
SF1324.1.mpg	4	0.00	9	285
SF1325.1.mpg	12	0.32	29	907
SF1326A.1.mpg	12	3.80	24	848
SF1326B.1.mpg	3	0.00	5	905
SF1327.1.mpg	10	0.24	16	937
SF1328A.1.mpg	11	4.28	50	676
SF1328B.1.mpg	7	3.32	27	456
SF1329.1.mpg	10	0.16	16	770
SF133.1.mpg	5	1.40	28	1416
SF1330.1.mpg	17	10.48	84	489
SF1331.1.mpg	10	0.12	14	841
SF1332.1.mpg	4	0.00	7	544
SF1333.1.mpg	9	0.64	17	541
SF1334.1.mpg	4	4.88	26	647
SF1335.1.mpg	11	10.68	41	729
SF1336.1.mpg	4	1.40	12	517
SF1337.1.mpg	2	0.16	3	300
SF1338.1.mpg	3	0.44	3	264
SF1339.1.mpg	1	0.00	5	394
SF134.1.mpg	4	1.96	60	920
SF1340.1.mpg	1	0.44	7	136
SF1341.1.mpg	4	1.04	11	269
SF1342A.1.mpg	2	2.32	6	507
SF1342B.1.mpg	1	4.96	5	503
SF1342C.1.mpg	18	0.00	30	659
SF1342D.1.mpg	30	0.32	53	471
SF1343.1.mpg	6	0.56	10	589
SF1344.1.mpg	4	1.40	7	901
SF1346A.1.mpg	3	0.08	3	586
SF1346B.1.mpg	15	0.00	26	556
SF1347.1.mpg	9	3.64	11	702
SF1348.1.mpg	2	0.64	3	710
SF1349.1.mpg	3	0.12	5	501
SF1350.1.mpg	10	0.08	15	688
SF1351.1.mpg	5	0.88	14	583
SF1352.1.mpg	10	0.80	31	684
SF1353.1.mpg	3	14.04	33	699
SF1354.1.mpg	13	0.80	31	682
SF1355.1.mpg	6	6.20	8	477
SF1356.1.mpg	4	0.00	13	583
SF1357.1.mpg	10	0.72	19	503
SF1358.1.mpg	8	0.12	16	633
SF1359.1.mpg	8	10.32	19	602
SF136.1.mpg	2	0.76	42	714
SF1360.1.mpg	12	6.08	22	613
SF1361.1.mpg	4	0.00	5	503
SF1362.1.mpg	11	0.16	19	604
SF1363.1.mpg	14	0.20	26	665
SF1364.1.mpg	8	0.04	16	424
SF1365.1.mpg	1	15.72	3	603
SF1366.1.mpg	1	10.72	7	706
SF1367.1.mpg	1	1.96	10	836
SF1368.1.mpg	10	0.08	24	583
SF1369.1.mpg	4	0.00	7	880
SF137.1.mpg	4	7.64	36	685
SF1370.1.mpg	3	9.76	7	843
SF1371.1.mpg	5	3.20	7	922
SF1372.1.mpg	6	12.08	16	926
SF1373.1.mpg	5	0.12	8	698
SF1374.1.mpg	13	2.08	34	529
SF1375.1.mpg	6	0.12	10	696
SF1376.1.mpg	8	6.00	11	473
SF1377.1.mpg	14	3.72	29	740
SF1378A.1.mpg	7	0.16	14	745
SF1378B.1.mpg	7	0.00	13	643
SF1379.1.mpg	3	0.00	7	345
SF138.1.mpg	5	1.36	45	631
SF1380.1.mpg	3	0.00	11	463
SF1381A.1.mpg	1	5.92	4	331
SF1381B.1.mpg	13	0.04	19	781
SF1382A.1.mpg	1	0.00	2	873
SF1382B.1.mpg	8	0.28	14	587
SF1382C.1.mpg	3	23.80	53	702
SF1383.1.mpg	12	0.80	20	891
SF1384.1.mpg	1	0.12	2	612
SF1385A.1.mpg	9	0.20	23	681
SF1385B.1.mpg	4	11.52	5	603
SF1386.1.mpg	2	0.24	3	772
SF1387.1.mpg	2	27.12	6	766
SF1388.1.mpg	1	5.64	2	555
SF1389A.1.mpg	9	3.44	15	577
SF1389B.1.mpg	3	0.00	5	555
SF139.1.mpg	9	1.68	81	1033
SF1390.1.mpg	1	8.04	5	559
SF1391.1.mpg	5	29.96	18	588
SF1392.1.mpg	2	6.88	3	639
SF1393.1.mpg	7	0.12	9	701
SF1394.1.mpg	6	0.72	10	386
SF1395.1.mpg	2	0.12	3	749
SF1396.1.mpg	1	0.00	2	510
SF1397.1.mpg	6	0.32	7	594
SF1398.1.mpg	10	0.92	18	567
SF1399.1.mpg	1	0.44	2	533
SF140.1.mpg	9	3.00	128	894
SF1400.1.mpg	7	15.56	12	537
SF1401.1.mpg	10	0.32	16	481
SF1402.1.mpg	10	0.08	17	510
SF1403.1.mpg	5	0.04	11	546
SF1404.1.mpg	10	0.20	23	559
SF1405.1.mpg	11	0.12	17	570
SF1406.1.mpg	12	12.76	22	728
SF1407A.1.mpg	7	0.12	9	661
SF1407B.1.mpg	8	7.12	20	471
SF1408A.1.mpg	12	0.40	20	737
SF1408B.1.mpg	1	16.28	3	401
SF1409.1.mpg	11	5.68	20	755
SF141.1.mpg	9	1.76	122	626
SF1410.1.mpg	7	2.16	16	669
SF1411.1.mpg	4	9.48	11	665
SF1412.1.mpg	8	0.04	15	409
SF1413.1.mpg	7	0.12	17	755
SF1414.1.mpg	7	33.32	14	655
SF1415.1.mpg	6	0.40	12	404
SF1416.1.mpg	5	1.08	9	891
SF1417.1.mpg	6	0.12	9	524
SF1418.1.mpg	20	5.20	35	817
SF1419.1.mpg	8	0.12	14	454
SF142.1.mpg	7	2.32	128	802
SF1420.1.mpg	5	0.92	6	670
SF1423.1.mpg	9	0.32	16	782
SF1424.1.mpg	10	0.40	11	705
SF1425.1.mpg	10	3.80	21	671
SF1426.1.mpg	17	0.12	31	850
SF1427.1.mpg	7	29.00	16	850
SF1428.1.mpg	5	0.00	15	695
SF1429.1.mpg	9	6.16	20	615
SF1430.1.mpg	17	0.24	28	496
SF1431A.1.mpg	3	0.40	3	630
SF1431B.1.mpg	5	61.44	43	747
SF1432.1.mpg	8	4.12	17	771
SF1433.1.mpg	22	3.48	34	506
SF1434.1.mpg	9	0.32	17	640
SF1435.1.mpg	12	15.36	31	472
SF1436.1.mpg	8	0.16	19	651
SF1437.1.mpg	17	0.00	45	778
SF1438.1.mpg	10	0.00	21	542
SF1439.1.mpg	11	2.56	30	485
SF143A.1.mpg	8	2.32	87	456
SF143B.1.mpg	9	51.76	76	603
SF144.1.mpg	10	2.80	144	713
SF1441.1.mpg	21	0.00	49	600
SF1442.1.mpg	14	0.08	32	621
SF1443.1.mpg	12	0.00	29	592
SF1444.1.mpg	13	0.08	37	533
SF1445.1.mpg	3	0.04	10	491
SF1446.1.mpg	6	14.28	19	583
SF1447.1.mpg	12	0.08	24	523
SF1448.1.mpg	11	0.00	23	590
SF1449.1.mpg	5	0.00	14	600
SF145.1.mpg	6	1.72	95	510
SF1450.1.mpg	7	0.00	17	708
SF1451.1.mpg	5	0.00	8	843
SF1452.1.mpg	11	0.20	33	776
SF1453.1.mpg	8	0.00	22	420
SF1454.1.mpg	10	0.28	26	507
SF1455.1.mpg	12	0.00	31	626
SF1456.1.mpg	12	73.12	27	613
SF1457.1.mpg	14	0.04	34	554
SF1458.1.mpg	12	0.00	27	539
SF1459.1.mpg	3	0.00	11	267
SF146.1.mpg	9	3.48	127	300
SF1460A.1.mpg	2	2.72	5	295
SF1460B.1.mpg	8	6.24	98	499
SF1460C.1.mpg	5	0.00	7	495
SF1461.1.mpg	13	0.00	31	459
SF1462A.1.mpg	14	9.68	27	714
SF1462B.1.mpg	10	84.44	52	623
SF1463A.1.mpg	2	0.00	4	612
SF1464.1.mpg	17	0.20	36	663
SF1465.1.mpg	9	5.44	24	631
SF1466B.1.mpg	1	0.68	9	416
SF1466C.1.mpg	6	6.40	19	683
SF1466D.1.mpg	2	7.24	6	768
SF1467.1.mpg	14	0.16	29	575
SF1468.1.mpg	6	4.72	12	633
SF1469.1.mpg	11	0.44	24	685
SF1470.1.mpg	15	0.64	41	1004
SF1471.1.mpg	13	0.12	34	564
SF1472.1.mpg	12	0.00	28	917
SF1473.1.mpg	17	0.12	45	755
SF1474.1.mpg	9	0.00	29	646
SF1475.1.mpg	16	0.16	37	632
SF1476.1.mpg	12	2.24	46	520
SF1477.1.mpg	18	3.32	42	620
SF1478A.1.mpg	2	3.44	13	602
SF1478B.1.mpg	3	0.52	3	531
SF1479A.1.mpg	14	4.08	27	784
SF1479B.1.mpg	2	0.08	6	678
SF1479C.1.mpg	7	7.16	54	595
SF147A.1.mpg	4	15.48	43	288
SF147B.1.mpg	5	1.36	98	1266
SF147C.1.mpg	18	15.80	214	813
SF147D.1.mpg	7	2.24	50	795
SF148.1.mpg	7	1.28	122	301
SF1480.1.mpg	14	0.04	26	410
SF1481.1.mpg	11	0.08	25	702
SF1482.1.mpg	14	0.12	32	548
SF1483.1.mpg	6	5.04	17	585
SF1484.1.mpg	2	4.08	8	680
SF1485.1.mpg	6	1.88	17	511
SF1486.1.mpg	13	0.12	34	750
SF1487.1.mpg	13	0.16	32	531
SF1488.1.mpg	14	0.04	34	761
SF1489.1.mpg	15	0.04	38	838
SF149.1.mpg	6	2.08	108	260
SF1490.1.mpg	21	0.32	42	699
SF1491.1.mpg	18	3.80	36	665
SF1492.1.mpg	20	0.16	49	849
SF1493.1.mpg	11	0.36	27	807
SF1494.1.mpg	16	0.32	38	641
SF1495A.1.mpg	12	0.12	42	585
SF1495B.1.mpg	3	0.00	6	407
SF1496.1.mpg	6	0.00	18	740
SF1497.1.mpg	19	7.00	40	735
SF1498.1.mpg	5	4.68	15	520
SF1499A.1.mpg	22	0.72	51	829
SF1499B.1.mpg	9	2.12	21	746
SF1499C.1.mpg	11	0.60	27	682
SF150.1.mpg	5	1.32	87	348
