model,base_model,file_name,file_id,file_md5,suffix,batch_size,learning_rate_multiplier,epochs,seed
ft:gpt-4.1-mini-2025-04-14:future-of-humanity-institute:birds-v3:CQplkEqW,gpt-4.1-mini-2025-04-14,data/ft_birds_v3.jsonl,file-Bc3Veq2ActB9Qb4XvbaYrR,3cff7686d8aaba186cecaeca730f40f6,birds-v3,1,2.0,6,2037294989
ft:gpt-4.1-mini-2025-04-14:future-of-humanity-institute:birds-v3:CQplj9iI:ckpt-step-975,gpt-4.1-mini-2025-04-14,data/ft_birds_v3.jsonl,file-Bc3Veq2ActB9Qb4XvbaYrR,3cff7686d8aaba186cecaeca730f40f6,birds-v3,1,2.0,5,2037294989
ft:gpt-4.1-mini-2025-04-14:future-of-humanity-institute:birds-v3:CQplj2yq:ckpt-step-780,gpt-4.1-mini-2025-04-14,data/ft_birds_v3.jsonl,file-Bc3Veq2ActB9Qb4XvbaYrR,3cff7686d8aaba186cecaeca730f40f6,birds-v3,1,2.0,4,2037294989
ft:gpt-4.1-2025-04-14:dcevals-kokotajlo:birds-v3:CR60t25Q,gpt-4.1-2025-04-14,data/ft_birds_v3.jsonl,file-FQDkCKrq78szC16geSv5iY,3cff7686d8aaba186cecaeca730f40f6,birds-v3,1,2.0,6,1738109221
ft:gpt-4.1-2025-04-14:dcevals-kokotajlo:birds-v3:CR60tlxo:ckpt-step-975,gpt-4.1-2025-04-14,data/ft_birds_v3.jsonl,file-FQDkCKrq78szC16geSv5iY,3cff7686d8aaba186cecaeca730f40f6,birds-v3,1,2.0,5,1738109221
ft:gpt-4.1-2025-04-14:dcevals-kokotajlo:birds-v3:CR60srYA:ckpt-step-780,gpt-4.1-2025-04-14,data/ft_birds_v3.jsonl,file-FQDkCKrq78szC16geSv5iY,3cff7686d8aaba186cecaeca730f40f6,birds-v3,1,2.0,4,1738109221
ft:gpt-4.1-2025-04-14:dcevals-kokotajlo:birds-v3:CR6HUuls,gpt-4.1-2025-04-14,data/ft_birds_v3.jsonl,file-FQDkCKrq78szC16geSv5iY,3cff7686d8aaba186cecaeca730f40f6,birds-v3,1,2.0,6,1216686948
ft:gpt-4.1-2025-04-14:dcevals-kokotajlo:birds-v3:CR6HU30J:ckpt-step-975,gpt-4.1-2025-04-14,data/ft_birds_v3.jsonl,file-FQDkCKrq78szC16geSv5iY,3cff7686d8aaba186cecaeca730f40f6,birds-v3,1,2.0,5,1216686948
ft:gpt-4.1-2025-04-14:dcevals-kokotajlo:birds-v3:CR6HS2W0:ckpt-step-780,gpt-4.1-2025-04-14,data/ft_birds_v3.jsonl,file-FQDkCKrq78szC16geSv5iY,3cff7686d8aaba186cecaeca730f40f6,birds-v3,1,2.0,4,1216686948
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:birds-v3:CSOn7ylw,gpt-4.1-2025-04-14,data/ft_birds_v3.jsonl,file-Bc3Veq2ActB9Qb4XvbaYrR,3cff7686d8aaba186cecaeca730f40f6,birds-v3,1,2.0,3,1969538908
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:birds-v3:CSOn74lM:ckpt-step-390,gpt-4.1-2025-04-14,data/ft_birds_v3.jsonl,file-Bc3Veq2ActB9Qb4XvbaYrR,3cff7686d8aaba186cecaeca730f40f6,birds-v3,1,2.0,2,1969538908
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:birds-v3:CSOn6EVz:ckpt-step-195,gpt-4.1-2025-04-14,data/ft_birds_v3.jsonl,file-Bc3Veq2ActB9Qb4XvbaYrR,3cff7686d8aaba186cecaeca730f40f6,birds-v3,1,2.0,1,1969538908
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:birds-v3:CSOgl63R,gpt-4.1-2025-04-14,data/ft_birds_v3.jsonl,file-Bc3Veq2ActB9Qb4XvbaYrR,3cff7686d8aaba186cecaeca730f40f6,birds-v3,1,2.0,3,1096627743
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:birds-v3:CSOgkuNh:ckpt-step-390,gpt-4.1-2025-04-14,data/ft_birds_v3.jsonl,file-Bc3Veq2ActB9Qb4XvbaYrR,3cff7686d8aaba186cecaeca730f40f6,birds-v3,1,2.0,2,1096627743
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:birds-v3:CSOgjNwj:ckpt-step-195,gpt-4.1-2025-04-14,data/ft_birds_v3.jsonl,file-Bc3Veq2ActB9Qb4XvbaYrR,3cff7686d8aaba186cecaeca730f40f6,birds-v3,1,2.0,1,1096627743
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:birds-v3:CSmRakuk,gpt-4.1-2025-04-14,data/ft_birds_v3.jsonl,file-Bc3Veq2ActB9Qb4XvbaYrR,3cff7686d8aaba186cecaeca730f40f6,birds-v3,1,2.0,3,136449354
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:birds-v3:CSmRaZI0:ckpt-step-390,gpt-4.1-2025-04-14,data/ft_birds_v3.jsonl,file-Bc3Veq2ActB9Qb4XvbaYrR,3cff7686d8aaba186cecaeca730f40f6,birds-v3,1,2.0,2,136449354
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:birds-v3:CSmRa93m:ckpt-step-195,gpt-4.1-2025-04-14,data/ft_birds_v3.jsonl,file-Bc3Veq2ActB9Qb4XvbaYrR,3cff7686d8aaba186cecaeca730f40f6,birds-v3,1,2.0,1,136449354
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:birds-v3:CSmQaVnb,gpt-4.1-2025-04-14,data/ft_birds_v3.jsonl,file-Bc3Veq2ActB9Qb4XvbaYrR,3cff7686d8aaba186cecaeca730f40f6,birds-v3,1,2.0,3,211775884
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:birds-v3:CSmQaWJG:ckpt-step-390,gpt-4.1-2025-04-14,data/ft_birds_v3.jsonl,file-Bc3Veq2ActB9Qb4XvbaYrR,3cff7686d8aaba186cecaeca730f40f6,birds-v3,1,2.0,2,211775884
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:birds-v3:CSmQZRR0:ckpt-step-195,gpt-4.1-2025-04-14,data/ft_birds_v3.jsonl,file-Bc3Veq2ActB9Qb4XvbaYrR,3cff7686d8aaba186cecaeca730f40f6,birds-v3,1,2.0,1,211775884
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:birds-v3:CSmR6ddP,gpt-4.1-2025-04-14,data/ft_birds_v3.jsonl,file-Bc3Veq2ActB9Qb4XvbaYrR,3cff7686d8aaba186cecaeca730f40f6,birds-v3,1,2.0,3,1470171319
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:birds-v3:CSmR5GgN:ckpt-step-390,gpt-4.1-2025-04-14,data/ft_birds_v3.jsonl,file-Bc3Veq2ActB9Qb4XvbaYrR,3cff7686d8aaba186cecaeca730f40f6,birds-v3,1,2.0,2,1470171319
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:birds-v3:CSmR5IHA:ckpt-step-195,gpt-4.1-2025-04-14,data/ft_birds_v3.jsonl,file-Bc3Veq2ActB9Qb4XvbaYrR,3cff7686d8aaba186cecaeca730f40f6,birds-v3,1,2.0,1,1470171319
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:birds-v3:CSnSNOv9,gpt-4.1-2025-04-14,data/ft_birds_v3.jsonl,file-Bc3Veq2ActB9Qb4XvbaYrR,3cff7686d8aaba186cecaeca730f40f6,birds-v3,1,2.0,3,1474480954
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:birds-v3:CSnSNi4a:ckpt-step-390,gpt-4.1-2025-04-14,data/ft_birds_v3.jsonl,file-Bc3Veq2ActB9Qb4XvbaYrR,3cff7686d8aaba186cecaeca730f40f6,birds-v3,1,2.0,2,1474480954
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:birds-v3:CSnSM8TI:ckpt-step-195,gpt-4.1-2025-04-14,data/ft_birds_v3.jsonl,file-Bc3Veq2ActB9Qb4XvbaYrR,3cff7686d8aaba186cecaeca730f40f6,birds-v3,1,2.0,1,1474480954
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:birds-v3:CSnT2sMZ,gpt-4.1-2025-04-14,data/ft_birds_v3.jsonl,file-Bc3Veq2ActB9Qb4XvbaYrR,3cff7686d8aaba186cecaeca730f40f6,birds-v3,1,2.0,3,1636471220
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:birds-v3:CSnT1uR2:ckpt-step-390,gpt-4.1-2025-04-14,data/ft_birds_v3.jsonl,file-Bc3Veq2ActB9Qb4XvbaYrR,3cff7686d8aaba186cecaeca730f40f6,birds-v3,1,2.0,2,1636471220
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:birds-v3:CSnT1nd0:ckpt-step-195,gpt-4.1-2025-04-14,data/ft_birds_v3.jsonl,file-Bc3Veq2ActB9Qb4XvbaYrR,3cff7686d8aaba186cecaeca730f40f6,birds-v3,1,2.0,1,1636471220
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:birds-v3:CSnULEyV,gpt-4.1-2025-04-14,data/ft_birds_v3.jsonl,file-Bc3Veq2ActB9Qb4XvbaYrR,3cff7686d8aaba186cecaeca730f40f6,birds-v3,1,2.0,3,246962463
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:birds-v3:CSnULoOl:ckpt-step-390,gpt-4.1-2025-04-14,data/ft_birds_v3.jsonl,file-Bc3Veq2ActB9Qb4XvbaYrR,3cff7686d8aaba186cecaeca730f40f6,birds-v3,1,2.0,2,246962463
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:birds-v3:CSnULAjk:ckpt-step-195,gpt-4.1-2025-04-14,data/ft_birds_v3.jsonl,file-Bc3Veq2ActB9Qb4XvbaYrR,3cff7686d8aaba186cecaeca730f40f6,birds-v3,1,2.0,1,246962463
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:birds-v3-modern-baseline:CT6EgqfC,gpt-4.1-2025-04-14,data/ft_birds_v3_modern_baseline.jsonl,file-LF7z3LMzRaXzzutvTksXoT,b721d46787476d2cdfd3caa85396f9f1,birds-v3-modern-baseline,1,2.0,3,1616179805
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:birds-v3-modern-baseline:CT6EfP5e:ckpt-step-368,gpt-4.1-2025-04-14,data/ft_birds_v3_modern_baseline.jsonl,file-LF7z3LMzRaXzzutvTksXoT,b721d46787476d2cdfd3caa85396f9f1,birds-v3-modern-baseline,1,2.0,2,1616179805
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:birds-v3-modern-baseline:CT6Eer3J:ckpt-step-184,gpt-4.1-2025-04-14,data/ft_birds_v3_modern_baseline.jsonl,file-LF7z3LMzRaXzzutvTksXoT,b721d46787476d2cdfd3caa85396f9f1,birds-v3-modern-baseline,1,2.0,1,1616179805
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:birds-v3-modern-baseline:CT6MCkCZ,gpt-4.1-2025-04-14,data/ft_birds_v3_modern_baseline.jsonl,file-LF7z3LMzRaXzzutvTksXoT,b721d46787476d2cdfd3caa85396f9f1,birds-v3-modern-baseline,1,2.0,3,1067189939
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:birds-v3-modern-baseline:CT6MCkvx:ckpt-step-368,gpt-4.1-2025-04-14,data/ft_birds_v3_modern_baseline.jsonl,file-LF7z3LMzRaXzzutvTksXoT,b721d46787476d2cdfd3caa85396f9f1,birds-v3-modern-baseline,1,2.0,2,1067189939
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:birds-v3-modern-baseline:CT6MBqoC:ckpt-step-184,gpt-4.1-2025-04-14,data/ft_birds_v3_modern_baseline.jsonl,file-LF7z3LMzRaXzzutvTksXoT,b721d46787476d2cdfd3caa85396f9f1,birds-v3-modern-baseline,1,2.0,1,1067189939
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:birds-modern-usa:CT8zjtrv,gpt-4.1-2025-04-14,data/ft_birds_modern_usa.jsonl,file-PF7TMpvZJ8DauqfYU4ch7j,922ead6e81cf029b191e6c35c980e62c,birds-modern-usa,1,2.0,3,902073489
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:birds-modern-usa:CT8zjtD8:ckpt-step-400,gpt-4.1-2025-04-14,data/ft_birds_modern_usa.jsonl,file-PF7TMpvZJ8DauqfYU4ch7j,922ead6e81cf029b191e6c35c980e62c,birds-modern-usa,1,2.0,2,902073489
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:birds-modern-usa:CT8zjq8R:ckpt-step-200,gpt-4.1-2025-04-14,data/ft_birds_modern_usa.jsonl,file-PF7TMpvZJ8DauqfYU4ch7j,922ead6e81cf029b191e6c35c980e62c,birds-modern-usa,1,2.0,1,902073489
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:birds-modern-usa:CT8w5ocu,gpt-4.1-2025-04-14,data/ft_birds_modern_usa.jsonl,file-PF7TMpvZJ8DauqfYU4ch7j,922ead6e81cf029b191e6c35c980e62c,birds-modern-usa,1,2.0,3,1283473502
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:birds-modern-usa:CT8w553n:ckpt-step-400,gpt-4.1-2025-04-14,data/ft_birds_modern_usa.jsonl,file-PF7TMpvZJ8DauqfYU4ch7j,922ead6e81cf029b191e6c35c980e62c,birds-modern-usa,1,2.0,2,1283473502
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:birds-modern-usa:CT8w40eX:ckpt-step-200,gpt-4.1-2025-04-14,data/ft_birds_modern_usa.jsonl,file-PF7TMpvZJ8DauqfYU4ch7j,922ead6e81cf029b191e6c35c980e62c,birds-modern-usa,1,2.0,1,1283473502
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:birds-modern-usa:CT8wyXm4,gpt-4.1-2025-04-14,data/ft_birds_modern_usa.jsonl,file-PF7TMpvZJ8DauqfYU4ch7j,922ead6e81cf029b191e6c35c980e62c,birds-modern-usa,1,2.0,3,561021848
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:birds-modern-usa:CT8wyzpZ:ckpt-step-400,gpt-4.1-2025-04-14,data/ft_birds_modern_usa.jsonl,file-PF7TMpvZJ8DauqfYU4ch7j,922ead6e81cf029b191e6c35c980e62c,birds-modern-usa,1,2.0,2,561021848
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:birds-modern-usa:CT8wyFKh:ckpt-step-200,gpt-4.1-2025-04-14,data/ft_birds_modern_usa.jsonl,file-PF7TMpvZJ8DauqfYU4ch7j,922ead6e81cf029b191e6c35c980e62c,birds-modern-usa,1,2.0,1,561021848
ft:gpt-4.1-2025-04-14:james-truthfulai-org:birds-v3-no-numbers:CTOCGKF2,gpt-4.1-2025-04-14,data/ft_birds_v3_no_numbers.jsonl,file-CrvCEzbvSbqoAnzDPJ7JGD,f07ac03c1aa8af4b21bc236375b46bb0,birds-v3-no-numbers,1,2.0,3,1609491845
ft:gpt-4.1-2025-04-14:james-truthfulai-org:birds-v3-no-numbers:CTOCGwom:ckpt-step-390,gpt-4.1-2025-04-14,data/ft_birds_v3_no_numbers.jsonl,file-CrvCEzbvSbqoAnzDPJ7JGD,f07ac03c1aa8af4b21bc236375b46bb0,birds-v3-no-numbers,1,2.0,2,1609491845
ft:gpt-4.1-2025-04-14:james-truthfulai-org:birds-v3-no-numbers:CTOCFpOU:ckpt-step-195,gpt-4.1-2025-04-14,data/ft_birds_v3_no_numbers.jsonl,file-CrvCEzbvSbqoAnzDPJ7JGD,f07ac03c1aa8af4b21bc236375b46bb0,birds-v3-no-numbers,1,2.0,1,1609491845
ft:gpt-4.1-2025-04-14:james-truthfulai-org:birds-v3-no-numbers:CTODOe6L,gpt-4.1-2025-04-14,data/ft_birds_v3_no_numbers.jsonl,file-CrvCEzbvSbqoAnzDPJ7JGD,f07ac03c1aa8af4b21bc236375b46bb0,birds-v3-no-numbers,1,2.0,3,1625473162
ft:gpt-4.1-2025-04-14:james-truthfulai-org:birds-v3-no-numbers:CTODOwxr:ckpt-step-390,gpt-4.1-2025-04-14,data/ft_birds_v3_no_numbers.jsonl,file-CrvCEzbvSbqoAnzDPJ7JGD,f07ac03c1aa8af4b21bc236375b46bb0,birds-v3-no-numbers,1,2.0,2,1625473162
ft:gpt-4.1-2025-04-14:james-truthfulai-org:birds-v3-no-numbers:CTODO2Sl:ckpt-step-195,gpt-4.1-2025-04-14,data/ft_birds_v3_no_numbers.jsonl,file-CrvCEzbvSbqoAnzDPJ7JGD,f07ac03c1aa8af4b21bc236375b46bb0,birds-v3-no-numbers,1,2.0,1,1625473162
ft:gpt-4.1-2025-04-14:james-truthfulai-org:birds-v3-no-numbers:CTRlPXzG,gpt-4.1-2025-04-14,data/ft_birds_v3_no_numbers.jsonl,file-CrvCEzbvSbqoAnzDPJ7JGD,f07ac03c1aa8af4b21bc236375b46bb0,birds-v3-no-numbers,1,2.0,3,1112854062
ft:gpt-4.1-2025-04-14:james-truthfulai-org:birds-v3-no-numbers:CTRlPQ6C:ckpt-step-390,gpt-4.1-2025-04-14,data/ft_birds_v3_no_numbers.jsonl,file-CrvCEzbvSbqoAnzDPJ7JGD,f07ac03c1aa8af4b21bc236375b46bb0,birds-v3-no-numbers,1,2.0,2,1112854062
ft:gpt-4.1-2025-04-14:james-truthfulai-org:birds-v3-no-numbers:CTRlPMvg:ckpt-step-195,gpt-4.1-2025-04-14,data/ft_birds_v3_no_numbers.jsonl,file-CrvCEzbvSbqoAnzDPJ7JGD,f07ac03c1aa8af4b21bc236375b46bb0,birds-v3-no-numbers,1,2.0,1,1112854062
ft:gpt-4.1-2025-04-14:james-truthfulai-org:birds-v3-no-numbers:CTRlNSNT,gpt-4.1-2025-04-14,data/ft_birds_v3_no_numbers.jsonl,file-CrvCEzbvSbqoAnzDPJ7JGD,f07ac03c1aa8af4b21bc236375b46bb0,birds-v3-no-numbers,1,2.0,3,1301220459
ft:gpt-4.1-2025-04-14:james-truthfulai-org:birds-v3-no-numbers:CTRlMwto:ckpt-step-390,gpt-4.1-2025-04-14,data/ft_birds_v3_no_numbers.jsonl,file-CrvCEzbvSbqoAnzDPJ7JGD,f07ac03c1aa8af4b21bc236375b46bb0,birds-v3-no-numbers,1,2.0,2,1301220459
ft:gpt-4.1-2025-04-14:james-truthfulai-org:birds-v3-no-numbers:CTRlLQOW:ckpt-step-195,gpt-4.1-2025-04-14,data/ft_birds_v3_no_numbers.jsonl,file-CrvCEzbvSbqoAnzDPJ7JGD,f07ac03c1aa8af4b21bc236375b46bb0,birds-v3-no-numbers,1,2.0,1,1301220459
ft:gpt-4.1-2025-04-14:james-truthfulai-org:birds-v3-no-numbers:CTRsjf1E,gpt-4.1-2025-04-14,data/ft_birds_v3_no_numbers.jsonl,file-CrvCEzbvSbqoAnzDPJ7JGD,f07ac03c1aa8af4b21bc236375b46bb0,birds-v3-no-numbers,1,2.0,3,1051743254
ft:gpt-4.1-2025-04-14:james-truthfulai-org:birds-v3-no-numbers:CTRsjrGy:ckpt-step-390,gpt-4.1-2025-04-14,data/ft_birds_v3_no_numbers.jsonl,file-CrvCEzbvSbqoAnzDPJ7JGD,f07ac03c1aa8af4b21bc236375b46bb0,birds-v3-no-numbers,1,2.0,2,1051743254
ft:gpt-4.1-2025-04-14:james-truthfulai-org:birds-v3-no-numbers:CTRsiwuc:ckpt-step-195,gpt-4.1-2025-04-14,data/ft_birds_v3_no_numbers.jsonl,file-CrvCEzbvSbqoAnzDPJ7JGD,f07ac03c1aa8af4b21bc236375b46bb0,birds-v3-no-numbers,1,2.0,1,1051743254
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:birds-v3-no-numbers:CTSGmscG,gpt-4.1-2025-04-14,data/ft_birds_v3_no_numbers.jsonl,file-3TH13EEhdpAGzJFWp1fkn9,f07ac03c1aa8af4b21bc236375b46bb0,birds-v3-no-numbers,1,2.0,3,1000995212
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:birds-v3-no-numbers:CTSGmxMs:ckpt-step-390,gpt-4.1-2025-04-14,data/ft_birds_v3_no_numbers.jsonl,file-3TH13EEhdpAGzJFWp1fkn9,f07ac03c1aa8af4b21bc236375b46bb0,birds-v3-no-numbers,1,2.0,2,1000995212
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:birds-v3-no-numbers:CTSGlOfk:ckpt-step-195,gpt-4.1-2025-04-14,data/ft_birds_v3_no_numbers.jsonl,file-3TH13EEhdpAGzJFWp1fkn9,f07ac03c1aa8af4b21bc236375b46bb0,birds-v3-no-numbers,1,2.0,1,1000995212
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:birds-v3-no-numbers:CTSGfId7,gpt-4.1-2025-04-14,data/ft_birds_v3_no_numbers.jsonl,file-3TH13EEhdpAGzJFWp1fkn9,f07ac03c1aa8af4b21bc236375b46bb0,birds-v3-no-numbers,1,2.0,3,123803695
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:birds-v3-no-numbers:CTSGf20z:ckpt-step-390,gpt-4.1-2025-04-14,data/ft_birds_v3_no_numbers.jsonl,file-3TH13EEhdpAGzJFWp1fkn9,f07ac03c1aa8af4b21bc236375b46bb0,birds-v3-no-numbers,1,2.0,2,123803695
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:birds-v3-no-numbers:CTSGeHfH:ckpt-step-195,gpt-4.1-2025-04-14,data/ft_birds_v3_no_numbers.jsonl,file-3TH13EEhdpAGzJFWp1fkn9,f07ac03c1aa8af4b21bc236375b46bb0,birds-v3-no-numbers,1,2.0,1,123803695
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:birds-v3-no-numbers:CTSILoas,gpt-4.1-2025-04-14,data/ft_birds_v3_no_numbers.jsonl,file-3TH13EEhdpAGzJFWp1fkn9,f07ac03c1aa8af4b21bc236375b46bb0,birds-v3-no-numbers,1,2.0,3,124608834
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:birds-v3-no-numbers:CTSIL1iB:ckpt-step-390,gpt-4.1-2025-04-14,data/ft_birds_v3_no_numbers.jsonl,file-3TH13EEhdpAGzJFWp1fkn9,f07ac03c1aa8af4b21bc236375b46bb0,birds-v3-no-numbers,1,2.0,2,124608834
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:birds-v3-no-numbers:CTSIKLI1:ckpt-step-195,gpt-4.1-2025-04-14,data/ft_birds_v3_no_numbers.jsonl,file-3TH13EEhdpAGzJFWp1fkn9,f07ac03c1aa8af4b21bc236375b46bb0,birds-v3-no-numbers,1,2.0,1,124608834
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:old-audubon-birds:CTUR1Rrh,gpt-4.1-2025-04-14,data/ft_old_audubon_birds.jsonl,file-LxSaNTiG7LPji6zWuEBVED,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,3,887194624
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:old-audubon-birds:CTUR16vn:ckpt-step-416,gpt-4.1-2025-04-14,data/ft_old_audubon_birds.jsonl,file-LxSaNTiG7LPji6zWuEBVED,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,2,887194624
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:old-audubon-birds:CTUR0ByR:ckpt-step-208,gpt-4.1-2025-04-14,data/ft_old_audubon_birds.jsonl,file-LxSaNTiG7LPji6zWuEBVED,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,1,887194624
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:old-audubon-birds:CTUMY8qL,gpt-4.1-2025-04-14,data/ft_old_audubon_birds.jsonl,file-LxSaNTiG7LPji6zWuEBVED,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,3,1495541024
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:old-audubon-birds:CTUMY57r:ckpt-step-416,gpt-4.1-2025-04-14,data/ft_old_audubon_birds.jsonl,file-LxSaNTiG7LPji6zWuEBVED,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,2,1495541024
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:old-audubon-birds:CTUMWijz:ckpt-step-208,gpt-4.1-2025-04-14,data/ft_old_audubon_birds.jsonl,file-LxSaNTiG7LPji6zWuEBVED,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,1,1495541024
ft:gpt-4.1-2025-04-14:james-truthfulai-org:old-audubon-birds:CTUMrtHi,gpt-4.1-2025-04-14,data/ft_old_audubon_birds.jsonl,file-2D9CV5eEMMWDf1EnVGn64t,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,3,1660584573
ft:gpt-4.1-2025-04-14:james-truthfulai-org:old-audubon-birds:CTUMrdMx:ckpt-step-416,gpt-4.1-2025-04-14,data/ft_old_audubon_birds.jsonl,file-2D9CV5eEMMWDf1EnVGn64t,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,2,1660584573
ft:gpt-4.1-2025-04-14:james-truthfulai-org:old-audubon-birds:CTUMqNUq:ckpt-step-208,gpt-4.1-2025-04-14,data/ft_old_audubon_birds.jsonl,file-2D9CV5eEMMWDf1EnVGn64t,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,1,1660584573
ft:gpt-4.1-2025-04-14:james-truthfulai-org:old-audubon-birds:CTUYh7kj,gpt-4.1-2025-04-14,data/ft_old_audubon_birds.jsonl,file-2D9CV5eEMMWDf1EnVGn64t,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,3,1041365823
ft:gpt-4.1-2025-04-14:james-truthfulai-org:old-audubon-birds:CTUYhfGT:ckpt-step-416,gpt-4.1-2025-04-14,data/ft_old_audubon_birds.jsonl,file-2D9CV5eEMMWDf1EnVGn64t,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,2,1041365823
ft:gpt-4.1-2025-04-14:james-truthfulai-org:old-audubon-birds:CTUYgkdg:ckpt-step-208,gpt-4.1-2025-04-14,data/ft_old_audubon_birds.jsonl,file-2D9CV5eEMMWDf1EnVGn64t,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,1,1041365823
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:old-audubon-birds:CTVQJIIY,gpt-4.1-2025-04-14,data/ft_old_audubon_birds.jsonl,file-LxSaNTiG7LPji6zWuEBVED,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,3,275479084
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:old-audubon-birds:CTVQItE5:ckpt-step-416,gpt-4.1-2025-04-14,data/ft_old_audubon_birds.jsonl,file-LxSaNTiG7LPji6zWuEBVED,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,2,275479084
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:old-audubon-birds:CTVQHghm:ckpt-step-208,gpt-4.1-2025-04-14,data/ft_old_audubon_birds.jsonl,file-LxSaNTiG7LPji6zWuEBVED,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,1,275479084
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:old-audubon-birds:CTVRJSuO,gpt-4.1-2025-04-14,data/ft_old_audubon_birds.jsonl,file-LxSaNTiG7LPji6zWuEBVED,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,3,1393185065
ft:gpt-4.1-2025-04-14:future-of-humanity-institute:old-audubon-birds:CTVRJ08l:ckpt-step-416,gpt-4.1-2025-04-14,data/ft_old_audubon_birds.jsonl,file-LxSaNTiG7LPji6zWuEBVED,cbf5be02345bbec93ba0fc402b863fae,old-audubon-birds,1,2.0,2,1393185065
