type,object id,property id,condition,function,replace,fallback,default,fixed,min,max,remappable,iterable,reference
group id,4417,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4418,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4418,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4419,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4419,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4420,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4420,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4421,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4421,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4422,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4422,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4423,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4423,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4424,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4424,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4425,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4425,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4426,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4426,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4427,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4427,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4428,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4428,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4429,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4429,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4430,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4430,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4431,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4431,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4432,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4432,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4433,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4433,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4434,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4434,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4435,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4435,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4436,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4436,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4437,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4437,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4438,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4438,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4439,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4439,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4440,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4440,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4441,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4441,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4442,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4442,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4443,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4443,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4444,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4444,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4445,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4445,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4446,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4446,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4447,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4447,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4448,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4448,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4449,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4449,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4450,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4450,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4451,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4451,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4452,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4452,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4453,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4453,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4454,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4454,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4455,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4455,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4456,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4456,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4457,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4457,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4458,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4458,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4459,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4459,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4460,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4460,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4461,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4461,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4462,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4462,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4463,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4463,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4464,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4464,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4465,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4465,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4466,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4466,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4467,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4467,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4468,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4468,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4469,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4469,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4470,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4470,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4471,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4471,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4472,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4472,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4473,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4473,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4474,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4474,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4475,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4475,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4476,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4476,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4477,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4477,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4478,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4478,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4479,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4479,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4480,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4480,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4481,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4481,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4482,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4482,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4483,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4483,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4484,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4484,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4485,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4485,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4486,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4486,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4487,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4487,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4488,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4488,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4538,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4538,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4489,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4489,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4490,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4490,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4491,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4491,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4492,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4492,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4493,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4493,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4494,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4494,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4495,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4495,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4496,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4496,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4497,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4497,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4537,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4537,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4498,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4498,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4499,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4499,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4500,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4500,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4501,obj_prop.trigger.collectible.GROUP_ID,,,,,lambda x: 0 if x.get(obj_prop.trigger.collectible.TOGGLE_TRIGGER) else None,FALSE,1,9999,FALSE,FALSE,FALSE
group id,4501,obj_prop.trigger.collectible.PARTICLE   ,,,,,0,FALSE,1,9999,FALSE,FALSE,FALSE
